gbifid;decimallongitude;decimallatitude;ISO_CC;CONTINENT;COUNTRY;speciesKey
147621995;-6.858333333333512;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147621996;-6.850000000000179;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147621997;-6.841666666666846;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147621998;-6.833333333333513;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147621999;-6.8250000000001805;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622000;-6.816666666666848;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622001;-6.808333333333515;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622002;-6.800000000000182;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622003;-6.791666666666849;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622004;-6.783333333333516;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622005;-6.775000000000183;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622006;-6.7666666666668505;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622007;-6.758333333333518;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622008;-6.750000000000185;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622009;-6.741666666666852;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622010;-6.733333333333519;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622011;-6.725000000000186;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622012;-6.716666666666853;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622013;-6.70833333333352;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622014;-6.700000000000188;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622015;-6.691666666666855;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622016;-6.683333333333522;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622017;-6.675000000000189;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622018;-6.666666666666856;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622019;-6.658333333333523;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622020;-6.65000000000019;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622021;-6.641666666666858;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622022;-6.633333333333525;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622023;-6.625000000000192;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622024;-6.616666666666859;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622025;-6.608333333333526;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622026;-6.600000000000193;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622027;-6.59166666666686;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622028;-6.583333333333528;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622029;-6.575000000000195;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622030;-6.566666666666862;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622031;-6.558333333333529;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622032;-6.550000000000196;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622033;-6.541666666666863;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622034;-6.53333333333353;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622035;-6.5250000000001975;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622036;-6.516666666666865;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622037;-6.508333333333532;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622038;-6.500000000000199;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622039;-6.491666666666866;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622040;-6.483333333333533;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622041;-6.4750000000002;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622042;-6.466666666666868;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622043;-6.458333333333535;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622044;-6.450000000000202;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622045;-6.441666666666869;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622046;-6.433333333333536;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622047;-6.425000000000203;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622048;-6.41666666666687;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622049;-6.4083333333335375;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622050;-6.400000000000205;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622051;-6.391666666666872;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622052;-6.383333333333539;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622053;-6.375000000000206;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622054;-6.366666666666873;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622055;-6.35833333333354;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622056;-6.350000000000208;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622057;-6.341666666666875;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622058;-6.333333333333542;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622059;-6.325000000000209;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622060;-6.316666666666876;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622061;-6.308333333333543;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622062;-6.30000000000021;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622063;-6.2916666666668775;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622064;-6.283333333333545;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622065;-6.275000000000212;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622066;-6.266666666666879;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622067;-6.258333333333546;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622068;-6.250000000000213;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622069;-6.24166666666688;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622070;-6.233333333333547;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622071;-6.225000000000215;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622072;-6.216666666666882;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622073;-6.208333333333549;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622074;-6.200000000000216;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622075;-6.191666666666883;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622076;-6.18333333333355;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622077;-6.175000000000217;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622078;-6.166666666666885;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622079;-6.158333333333552;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622080;-6.150000000000219;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622081;-6.141666666666886;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622082;-6.133333333333553;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622083;-6.12500000000022;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622084;-6.116666666666887;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622085;-6.1083333333335545;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622086;-6.100000000000222;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622087;-6.091666666666889;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622088;-6.083333333333556;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622089;-6.075000000000223;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622090;-6.06666666666689;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622091;-6.058333333333557;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622092;-6.0500000000002245;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622093;-6.041666666666892;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622094;-6.033333333333559;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622095;-6.025000000000226;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622096;-6.016666666666893;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622097;-6.00833333333356;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622098;-6.000000000000227;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622099;-5.991666666666895;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622100;-5.983333333333562;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622101;-5.975000000000229;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622102;-5.966666666666896;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622103;-5.958333333333563;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622104;-5.95000000000023;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622105;-5.941666666666897;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622106;-5.9333333333335645;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622107;-5.925000000000232;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622108;-5.916666666666899;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622109;-5.908333333333566;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622110;-5.900000000000233;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622111;-5.8916666666669;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622112;-5.883333333333567;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622113;-5.8750000000002345;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622114;-5.866666666666902;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622115;-5.858333333333569;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622116;-5.850000000000236;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622117;-5.841666666666903;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622118;-5.83333333333357;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622119;-5.825000000000237;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622120;-5.8166666666669045;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622121;-5.808333333333572;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622122;-5.800000000000239;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622123;-5.791666666666906;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622124;-5.783333333333573;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622125;-5.77500000000024;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622126;-5.766666666666907;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622127;-5.7583333333335744;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622128;-5.750000000000242;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622129;-5.741666666666909;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622130;-5.733333333333576;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622131;-5.725000000000243;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622132;-5.71666666666691;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622133;-5.708333333333577;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622134;-5.700000000000244;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622135;-5.691666666666912;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622136;-5.683333333333579;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622137;-5.675000000000246;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622138;-5.666666666666913;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622139;-5.65833333333358;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622140;-5.650000000000247;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622141;-5.641666666666914;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622142;-5.6333333333335815;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622143;-5.625000000000249;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622144;-5.616666666666916;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622145;-5.608333333333583;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622146;-5.60000000000025;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622147;-5.591666666666917;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622148;-5.583333333333584;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622149;-5.575000000000252;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622150;-5.566666666666919;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622151;-5.558333333333586;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622152;-5.550000000000253;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622153;-5.54166666666692;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622154;-5.533333333333587;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622155;-5.525000000000254;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622156;-5.5166666666669215;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622157;-5.508333333333589;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622158;-5.500000000000256;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622159;-5.491666666666923;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622160;-5.48333333333359;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622161;-5.475000000000257;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622162;-5.466666666666924;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622163;-5.458333333333592;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622164;-5.450000000000259;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622165;-5.441666666666926;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622166;-5.433333333333593;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622167;-5.42500000000026;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622168;-5.416666666666927;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622169;-5.408333333333594;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622170;-5.4000000000002615;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622171;-5.391666666666929;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622172;-5.383333333333596;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622173;-5.375000000000263;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622174;-5.36666666666693;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622175;-5.358333333333597;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622176;-5.350000000000264;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622177;-5.341666666666932;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622178;-5.333333333333599;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622179;-5.325000000000266;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622180;-5.316666666666933;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622181;-5.3083333333336;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622182;-5.300000000000267;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622183;-5.291666666666934;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622184;-5.2833333333336014;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622185;-5.275000000000269;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622186;-5.266666666666936;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622187;-5.258333333333603;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622188;-5.25000000000027;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622189;-5.241666666666937;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622190;-5.233333333333604;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622191;-5.225000000000271;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622192;-5.216666666666939;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622193;-5.208333333333606;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622194;-5.200000000000273;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622195;-5.19166666666694;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622196;-5.183333333333607;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622197;-5.175000000000274;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622198;-5.166666666666941;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622199;-5.1583333333336086;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622200;-5.150000000000276;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622201;-5.141666666666943;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622202;-5.13333333333361;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622203;-5.125000000000277;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622204;-5.116666666666944;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622205;-5.108333333333611;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622206;-5.100000000000279;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622207;-5.091666666666946;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622208;-5.083333333333613;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622209;-5.07500000000028;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622210;-5.066666666666947;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622211;-5.058333333333614;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622212;-5.050000000000281;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622213;-5.0416666666669485;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622214;-5.033333333333616;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622215;-5.025000000000283;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622216;-5.01666666666695;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622217;-5.008333333333617;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622218;-5.000000000000284;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622219;-4.991666666666951;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622220;-4.9833333333336185;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622221;-4.975000000000286;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622222;-4.966666666666953;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622223;-4.95833333333362;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622224;-4.950000000000287;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622225;-4.941666666666954;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622226;-4.933333333333621;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622227;-4.9250000000002885;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622228;-4.916666666666956;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622229;-4.908333333333623;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622230;-4.90000000000029;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622231;-4.891666666666957;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622232;-4.883333333333624;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622233;-4.875000000000291;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622234;-4.866666666666959;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622235;-4.858333333333626;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622236;-4.850000000000293;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622237;-4.84166666666696;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622238;-4.833333333333627;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622239;-4.825000000000294;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622240;-4.816666666666961;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622241;-4.8083333333336284;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622242;-4.800000000000296;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622243;-4.791666666666963;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622244;-4.78333333333363;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622245;-4.775000000000297;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622246;-4.766666666666964;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622247;-4.758333333333631;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622248;-4.750000000000298;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622249;-4.741666666666966;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622250;-4.733333333333633;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622251;-4.7250000000003;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622252;-4.716666666666967;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622253;-4.708333333333634;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622254;-4.700000000000301;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622255;-4.683333333333636;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622256;-4.675000000000303;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622257;-4.66666666666697;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622258;-4.658333333333637;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622259;-4.650000000000304;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622260;-4.641666666666971;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622261;-4.633333333333638;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622262;-4.6250000000003055;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622263;-4.616666666666973;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622264;-4.60833333333364;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622265;-4.600000000000307;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622266;-4.591666666666974;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622267;-4.583333333333641;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622268;-4.575000000000308;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622269;-4.55000000000031;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622270;-4.541666666666977;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622271;-4.533333333333644;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622272;-4.525000000000311;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622273;-4.516666666666978;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622274;-4.5083333333336455;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622275;-4.500000000000313;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622276;-4.49166666666698;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622277;-4.483333333333647;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622278;-4.416666666666984;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622279;-4.358333333333654;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622280;-4.350000000000321;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622281;-4.241666666666994;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622282;-4.208333333333663;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622283;-4.20000000000033;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622284;-4.191666666666997;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622285;-4.183333333333664;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622286;-4.141666666667;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622287;-4.008333333333674;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622288;-4.000000000000341;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622289;-3.991666666667008;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622290;-3.9833333333336753;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622291;-3.975000000000344;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622292;-3.9666666666670096;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622293;-3.9583333333336768;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622294;-3.950000000000344;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622295;-3.933333333333678;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622296;-3.925000000000345;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622297;-3.916666666667013;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622298;-3.90833333333368;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622299;-3.9000000000003454;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622300;-3.891666666667014;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622301;-3.883333333333681;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622302;-3.875000000000348;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622303;-3.8583333333336816;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622304;-3.783333333333687;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622305;-3.775000000000354;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622306;-3.766666666667021;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622307;-3.758333333333688;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622308;-3.7500000000003553;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622309;-3.7416666666670224;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
147622310;-3.7333333333336896;5.291666666666667;CIV;Africa;Côte d'Ivoire;2798175
